word WORD_FIXATION_COUNT WORD_GAZE_DURATION WORD_FIRST_FIXATION_DURATION WORD_LAST_FIXATION_DURATION WORD_GO_PAST_TIME WORD_TOTAL_READING_TIME WORD_SKIP
row 0.17741935483870966 0.1783607136548313 0.40280701754385967 0.4073730777333053 0.1012207653417732 0.1628803654194935 0.6142857142857141
gloomily 0.3010752688172043 0.33395159865748103 0.6035087719298246 0.683940734498982 0.2263690794251031 0.2848346432010031 0.2619047619047619
went 0.19882010638286207 0.20096530998119205 0.4377429994326659 0.4324194685857437 0.13519448880378748 0.17953478505750603 0.4666891658937616
lips 0.13548387096774192 0.13565624447977392 0.29331269349845207 0.2895091636823257 0.07879074355707182 0.10997514610062473 0.5571428571428572
grimly 0.21774193548387097 0.20173114290761351 0.36707946336429315 0.4018327364651359 0.17853179333305932 0.17135756028749916 0.32142857142857145
together 0.2518099832876108 0.23549314365253646 0.4832920233998831 0.4674487833134721 0.16210971487430356 0.20617300050080759 0.27385839966485126
carried 0.2849462365591398 0.2782782782782783 0.5335397316821466 0.5350045642862159 0.15669913820269363 0.2356642260585298 0.21428571428571427
small 0.22568426197458447 0.23109205462146645 0.4497717109172218 0.46026677135798694 0.12896412437084065 0.19232714733823086 0.4859307359307358
suit-case 0.3225806451612903 0.3586380498145204 0.640454076367389 0.6542026543079841 0.19548686752435365 0.2771209780345268 0.07142857142857142
excited 0.2569648093841642 0.2511635967518321 0.5008115207805611 0.4907198166625174 0.14958610312919987 0.22874594673815468 0.29437229437229434
determined 0.3032258064516129 0.3091149973502915 0.5869143446852426 0.5713081946492521 0.1819803526655432 0.2746423053670988 0.3
slightly 0.37741935483870964 0.393976329270447 0.6427657378740972 0.6287339372235098 0.2836039294668914 0.3590112178410694 0.14285714285714285
defensive 0.25806451612903225 0.26055467231937823 0.5463364293085656 0.5140088476932799 0.17057832216696125 0.23060388258211864 0.21428571428571427
rate 0.24193548387096772 0.21771771771771775 0.3886480908152735 0.40762586896987574 0.137613547618069 0.19342379257069925 0.39285714285714285
burst 0.19175627240143364 0.19494003807729302 0.4365554408898062 0.4528474124008146 0.11793881102114077 0.16745407999522324 0.40476190476190477
spoken 0.23655913978494625 0.21556114938467882 0.47669418644650846 0.4767396952461204 0.14898201049501966 0.20367322720046574 0.35119047619047616
true 0.18708773832113484 0.19978035375959252 0.4215151488872123 0.4239575754464415 0.14557939580123228 0.16695031609742036 0.4221688675470188
won't 0.2295285359801489 0.22765752177516888 0.5087084226403111 0.5043509260909725 0.15524682477701512 0.2034971141574218 0.4835164835164836
forgive 0.28629032258064513 0.2327548136371666 0.5008771929824561 0.4948915104276385 0.14600887829339473 0.22612010478941358 0.2857142857142857
hurry 0.1881720430107527 0.18387210740151919 0.4016924664602684 0.3913629660838424 0.12601422171071558 0.14802176395512864 0.3095238095238096
they've 0.29435483870967744 0.2425808161102279 0.46847265221878226 0.46566252369917843 0.1373669283571047 0.23580976691072747 0.35714285714285715
sunk 0.20967741935483872 0.2279632573750221 0.5327141382868937 0.5036865388666526 0.1422171071560689 0.1966816685698932 0.5
bit 0.17756598240469207 0.18312309635839047 0.41408543640741785 0.40727508921104877 0.1353890543396894 0.15904470241475682 0.5015151515151515
water 0.25806451612903225 0.22416534181240064 0.49927760577915375 0.4474404887297241 0.13868223108224753 0.2184456236985289 0.5
duck's 0.17741935483870966 0.21365483130189014 0.4631578947368421 0.44659785127448914 0.136462657733569 0.177000067172701 0.5
fool 0.16272401433691755 0.15773616754008912 0.3485425983258801 0.3560915666034689 0.1087983704860683 0.138025719680855 0.4952380952380952
yourself 0.2721997300944669 0.2534996296606204 0.5071306590680879 0.5234078373812057 0.15980635229311813 0.2276505500229484 0.26556776556776557
money 0.2082433695336921 0.20126781891487777 0.4365260126870035 0.43350329889196537 0.1397819164681757 0.16971219819342342 0.4141572713001284
let 0.13066436251920124 0.14016011810129456 0.322234507838223 0.32223359114026906 0.0765258588124304 0.11332154612365535 0.6275510204081632
farmer 0.41935483870967744 0.34525702172760997 0.6101135190918473 0.7476300821571519 0.19507583542274654 0.3864445489353127 0.2857142857142857
raikes 0.3632616487455197 0.3280589412942354 0.601702786377709 0.6015027034618354 0.23715890044345794 0.3378730883768836 0.21230158730158727
pretty 0.26608767576509507 0.24641338170749935 0.5189426053822338 0.5267467172249142 0.17200997859471284 0.24286892883655156 0.3391941391941392
ask 0.1639353688689552 0.16134016999068904 0.3565908585030785 0.3625096552208413 0.1063546295586006 0.1400562191204639 0.5600331041507512
spends 0.19354838709677416 0.14635223458752872 0.29556243550051603 0.3665472930271751 0.13572279995067615 0.1449586887888762 0.42857142857142855
angry 0.2043010752688172 0.21221221221221226 0.4698589611283111 0.4822133277157504 0.14936906572403305 0.190170394751573 0.3095238095238096
warn 0.20967741935483872 0.22813990461049286 0.5065015479876162 0.47124499684010956 0.12966007645197092 0.19026667562302682 0.39285714285714285
whether 0.24650537634408598 0.23500228169345816 0.4815763673890609 0.49089161575732043 0.14676945894474358 0.21121672152437249 0.36874999999999997
bad 0.15650478553704358 0.1688417570770512 0.3815352861792491 0.3803524261708378 0.11972506920922392 0.13791256771709512 0.6361852433281003
lot 0.18273661822048917 0.17581058757529347 0.3763866680275349 0.3793176488563048 0.11941611760757635 0.16012717047176642 0.6149921507064365
told 0.183412281641839 0.1902396835541256 0.41621284792986973 0.4222233291198128 0.1190536476484955 0.16478106019308436 0.4799559292155401
made 0.1808244482252612 0.17445628316277237 0.3919796855121317 0.3907006392548593 0.10397410583052007 0.15360927645705838 0.5215210623674673
extremely 0.2967741935483871 0.26059441794735916 0.5640557275541797 0.5524436486201812 0.15817748366147397 0.24671861355545108 0.10357142857142858
expressive 0.32430875576036866 0.32264933000227125 0.623890608875129 0.6057133828884409 0.1858466967698749 0.28456515272193383 0.23979591836734687
grimace 0.24193548387096772 0.29725313548842963 0.6276573787409702 0.6116494628186223 0.18463562004192527 0.23167864579834754 0.25
alfred' 0.6532258064516129 0.4549991167638227 0.5842105263157895 0.686012218243101 0.33437461465740476 0.5834620810102774 0.17857142857142858
calumnies 0.7419354838709676 0.6413177883766119 0.7422084623323013 0.9403834000421318 0.6954663159192733 0.8975616309531806 0.0
wicked 0.22849462365591394 0.26265971854207154 0.5656002751977984 0.540569482480163 0.15043089865318482 0.21274154183739727 0.29166666666666663
lies' 0.7258064516129032 0.7375022080904434 0.5110423116615067 0.6694754581841164 0.3432118048419582 0.6152347685900449 0.0
woman' 0.3870967741935483 0.33236177353824414 0.6235294117647059 0.5599325890035812 0.1731678244070862 0.3298179619802512 0.0
accuse 0.2956989247311828 0.29503032444208915 0.6229790161678708 0.6084544624675235 0.18407387616972887 0.2732809386265422 0.1904761904761905
sooner 0.2701612903225806 0.29700288523817936 0.5167354661162711 0.5163787655361282 0.15960719032156412 0.2538680280334072 0.32738095238095244
minute 0.2553236348302762 0.23296941693712167 0.4909596693060544 0.47206555160185326 0.14854989465778334 0.21104127716885002 0.3593155210802269
sat 0.16746962714704647 0.18685262802909863 0.42704756543765837 0.4232392844147637 0.12944335043475985 0.16466079094546884 0.6247680890538033
stared 0.23031806902774643 0.24778542425601247 0.5038905367078741 0.5033064681263543 0.13497604372691718 0.21817975132947925 0.4125874125874126
finding 0.3333333333333333 0.3044220691279515 0.5705538355693155 0.6144231444421037 0.18674558483017525 0.29961263742415084 0.11904761904761904
persuasions 0.43548387096774194 0.35859388800565273 0.5374613003095976 0.6559932589003581 0.21969665830901394 0.41203734802176395 0.07142857142857142
avail 0.25806451612903225 0.2854619325207561 0.5851393188854489 0.5799452285654098 0.20979078466028198 0.2389332975078928 0.21428571428571427
trains 0.43548387096774194 0.30683624801271864 0.5954592363261094 0.6625236991784285 0.30404044555879817 0.33478874185531 0.21428571428571427
murmuring 0.3010752688172043 0.2896573043631867 0.5631234950120401 0.5604592374131029 0.14860865633605982 0.27750162334027456 0.25000000000000006
persuading 0.4032258064516129 0.3701642819289878 0.6061919504643963 0.6246050136928587 0.18878704426815734 0.37623429838113787 0.07142857142857142
howard's 0.25595238095238093 0.1872607902019667 0.38850312054646424 0.4145049003380581 0.16132765326114828 0.20337814712101002 0.314625850340136
towards 0.26523297491039427 0.24613216157333803 0.526886251576654 0.5357886852515039 0.13791325852549083 0.22008482419411415 0.32837301587301587
eagerly 0.3096774193548387 0.2965023847376789 0.5418369453044376 0.5290920581419842 0.18780878786633237 0.2622220729495533 0.19999999999999998
honest 0.28110599078341014 0.26758691464573814 0.5104280308614674 0.4933993399339934 0.16808668471293323 0.23963221346844643 0.3520408163265305
laid 0.197926267281106 0.20614101496454432 0.4653103346601798 0.462276926780824 0.12192562667715778 0.17904403650356493 0.47653061224489784
whisper 0.20967741935483872 0.21069599010775483 0.43085655314757487 0.4334843058773963 0.10874881828270788 0.1629441794854571 0.375
poor 0.2027065384358512 0.19984131921472076 0.4357075339670575 0.448316317028822 0.1404066383982105 0.1837318844056558 0.5194025436261461
they're 0.2849462365591398 0.24960254372019075 0.48565531475748197 0.5201179692437329 0.18488223930288955 0.22610331161415997 0.4523809523809525
sharks 0.5403225806451613 0.45363010068892423 0.5850361197110424 0.5866863282072888 0.34674668091577954 0.4383690468193726 0.21428571428571427
talking 0.24596774193548385 0.2306792086203851 0.4831785345717235 0.46208131451443013 0.1438304081548769 0.20376838852690266 0.30357142857142855
hard 0.18356374807987708 0.20897367956191487 0.46330532212885156 0.4431069246742303 0.12524735324685998 0.17178938479401973 0.46428571428571425
get 0.14296187683284456 0.14329402932344112 0.32635566188197773 0.322789991765134 0.10633540593156687 0.12047194929071733 0.612012987012987
protected 0.2983870967741935 0.29464758876523583 0.5746130030959753 0.5902675373920371 0.16048748407250607 0.26304829717202927 0.2857142857142857
they'll 0.2338709677419355 0.22072072072072074 0.4977296181630547 0.480724668211502 0.10271692219162316 0.18761335393296164 0.2857142857142857
impose 0.22580645161290322 0.24236000706588942 0.5663570691434469 0.5095850010532968 0.1558633729294258 0.21716934237925706 0.21428571428571427
everything 0.33661478173612397 0.30156955352730264 0.5286965364604372 0.5506719002614405 0.2347816879314727 0.27449515724240015 0.21335902782165497
overwrought 0.43548387096774194 0.3546193252075605 0.7001031991744067 0.6652622709079419 0.3175634017016729 0.3981325989118022 0.07142857142857142
interrupted 0.34706368899917295 0.34447524447524447 0.6012712021380752 0.5951958862007314 0.2113267800061339 0.3184168600034792 0.18534798534798536
shaking 0.24999999999999994 0.2670435141023377 0.5570278637770898 0.5725300189593427 0.14640963459246167 0.24189785271265754 0.32142857142857145
forefinger 0.33870967741935476 0.3014190661249485 0.5836601307189543 0.5659363808721298 0.2539082302327812 0.2828418530709119 0.11904761904761904
longer 0.2903225806451613 0.2405493729023141 0.5621259029927761 0.5521381925426586 0.16665296559661308 0.258413380802042 0.07142857142857142
throb 0.3548387096774193 0.29146793852676206 0.5570691434468524 0.5403412681693702 0.20218669078054996 0.3060388258211863 0.21428571428571427
motor 0.3075268817204301 0.28372784549255137 0.5577296181630547 0.5487816866793064 0.1831367229780646 0.2719710709567631 0.4428571428571429
moved 0.21505376344086022 0.25920037684743563 0.5810801513587891 0.566884348009269 0.1354624796196583 0.22122209534045362 0.5238095238095238
sounded 0.4005376344086022 0.3224842489548373 0.5725834193326454 0.5880907239660137 0.19638428761286256 0.36766977900181363 0.19047619047619047
outside 0.2507200460829493 0.24868166485813545 0.521296501056563 0.5042900528654689 0.1501123487744393 0.22532430820114707 0.3264030612244898
handle 0.2580645161290323 0.2882352941176471 0.6253869969040248 0.5987360438171476 0.19224793456368944 0.25678780143749574 0.35714285714285715
head 0.14758927031223046 0.14570070227509674 0.323999308326389 0.3241773488988448 0.09211559468249016 0.1222563813167933 0.5782658517952636
shoulder 0.2508640552995392 0.2094263381028087 0.44359059413238977 0.4352184838544646 0.15043701520231587 0.1922122849274055 0.36862244897959184
above 0.2338709677419355 0.20692751575104515 0.44040247678018574 0.4508812583385998 0.16063477057558195 0.1916381182687356 0.380952380952381
devil 0.293010752688172 0.29333009480068306 0.5120915032679739 0.550488027526157 0.15559962733089455 0.26228140883544926 0.4107142857142857
swallowed 0.25806451612903225 0.2616955190484602 0.5605607155142759 0.5637069026051541 0.12929699809555126 0.22221849040549918 0.14285714285714285
eager 0.24193548387096772 0.2856385797562268 0.6070175438596492 0.5919528123025068 0.13942208886514038 0.21723651508027136 0.35714285714285715
chorus 0.19354838709677416 0.14573396926338103 0.3405572755417957 0.39224773541183905 0.11965144477783715 0.14173439914018943 0.2857142857142857
protests 0.3387096774193548 0.2656774421480304 0.5174406604747163 0.4472298293659153 0.12363845616342638 0.2535769463290119 0.14285714285714285
good-byes 0.3387096774193548 0.3456986398162869 0.6753353973168216 0.6865388666526228 0.24707139627604915 0.295291193658897 0.0
inglethorps 0.5564516129032258 0.36066949302243423 0.7050567595459236 0.6663155677269854 0.23102059270829053 0.5438973601128502 0.07142857142857142
appear 0.24193548387096772 0.2299897937152839 0.4989909414058021 0.4955498209395409 0.14454857257685158 0.21604979736235197 0.30357142857142855
drove 0.23012672811059903 0.2291146188205012 0.5136296623912723 0.504796262301002 0.15464348837072747 0.20961241351514742 0.38775510204081637
detached 0.3225806451612903 0.3523229111464406 0.6266253869969041 0.6652622709079419 0.19972049817090715 0.31631624907637534 0.14285714285714285
group 0.25806451612903225 0.266737325560855 0.5578947368421053 0.5664630292816516 0.16272760902626496 0.22993215557197555 0.21428571428571427
drive 0.2661290322580645 0.23180533474651124 0.538390092879257 0.5357067621655782 0.143491306671051 0.23889971115738562 0.39285714285714285
bearded 0.25 0.3040098922451864 0.6294117647058824 0.6380872129766169 0.1505816104237741 0.25787599919392756 0.25
evidently 0.3394777265745007 0.3211089240501005 0.6422281193179026 0.6309599045010884 0.19079425103100553 0.3148288535539156 0.1649659863945578
colour 0.24086021505376343 0.25749278690455163 0.5288200894392846 0.5341759707885683 0.1276473892611013 0.21376592552786547 0.2904761904761905
cheeks 0.19086021505376344 0.16896308072778662 0.38926728586171316 0.3976546590829295 0.08937207995944482 0.14301068045946128 0.4523809523809524
sharply 0.23732718894009214 0.24041688747571097 0.527937490785788 0.5356465737759186 0.1548827677727345 0.20518381329827556 0.28571428571428564
instinctively 0.3548387096774193 0.2957074721780604 0.5264189886480908 0.5114809353275753 0.17686711332155042 0.31369651373681734 0.17857142857142858
distrusted 0.3709677419354838 0.3174350821409645 0.5661506707946337 0.6587318306298715 0.257141682765424 0.3721367636192651 0.14285714285714285
staying 0.3790322580645161 0.3112965907083554 0.6130030959752322 0.5498209395407626 0.5067820296765178 0.35228723046953714 0.10714285714285714
doing 0.18558726220016544 0.17618353647765414 0.38511418062501657 0.39507003073466107 0.12708243090708463 0.15830969370970713 0.45054945054945056
rest 0.20074012009495876 0.19981593511005283 0.4331104052466282 0.4482293214123844 0.13059682039089335 0.17780565493335024 0.4836116264687692
cure 0.3064516129032258 0.32352941176470595 0.6134158926728587 0.5633031388245208 0.2516338526038884 0.28031168133270634 0.5714285714285714
nervous 0.3052995391705069 0.30416551004786296 0.5953462086589022 0.5880656454703223 0.16642983388431207 0.2676928096421614 0.3248299319727891
breakdown 0.24193548387096772 0.2520756050167815 0.5382868937048504 0.5188540130608805 0.2838587693698878 0.20447370188755287 0.21428571428571427
london 0.21863799283154123 0.22354830320516594 0.4728242174062607 0.48094410504880275 0.17561574892332427 0.1847146652933581 0.2896825396825397
specialist 0.3467741935483871 0.324942589648472 0.590608875128999 0.623551716873815 0.20066587200460356 0.2897830321757238 0.17857142857142858
greatest 0.2594086021505376 0.24592239298121651 0.48980908152734787 0.472860051962643 0.1456834778796224 0.20623978415172073 0.30357142857142855
living 0.20967741935483872 0.16070482246952836 0.3257997936016512 0.3286286075416052 0.10395001849644457 0.15029891851951369 0.4642857142857143
experts 0.2661290322580645 0.28744921391980216 0.6425180598555212 0.589635559300611 0.16311808952279175 0.24235910525962248 0.07142857142857142
mary's 0.28629032258064513 0.2514794205970677 0.4952528379772962 0.48256793764482836 0.14445723210982778 0.25832941492577416 0.375
put 0.15074630779214823 0.1466141452544264 0.3316346258500405 0.33995116307213696 0.08674696356821437 0.13310856982658234 0.6485905884402126
irrepressible 0.935483870967742 0.5328563857975623 0.6309597523219814 0.6559932589003581 0.6144929919026676 0.8717673137636864 0.0
frowned 0.24193548387096772 0.20314432079137962 0.45159958720330234 0.4750368653886666 0.19511693863290722 0.18633707261368979 0.42857142857142855
stroll 0.2903225806451613 0.20146617205440734 0.4648090815273478 0.425531914893617 0.13210571745653338 0.2545845368442265 0.21428571428571427
business 0.24677419354838706 0.24837123219476168 0.5159852393908122 0.5060832679012583 0.16655126629026093 0.21183328549822805 0.26536796536796536
rough 0.24193548387096772 0.1821232997703586 0.42559339525283796 0.4982093954076259 0.13987422417690823 0.2131389803183986 0.5
tongue 0.20268817204301076 0.19300624153565332 0.41131062951496394 0.4329330805420968 0.1351014564237467 0.17508340610375944 0.41428571428571426
stauncher 0.48387096774193544 0.35285285285285284 0.6953560371517028 0.6713713924583948 0.2365489744749065 0.4569087122993215 0.14285714285714285
england 0.23870967741935484 0.24390567037625863 0.5092053663570691 0.5073730777333052 0.1509433186731884 0.20043662255659297 0.3357142857142858
path 0.1693548387096774 0.17081787670022966 0.387203302373581 0.3874025700442385 0.10105224218011427 0.1483844965406059 0.5357142857142857
plantation 0.3548387096774193 0.4573396926338103 0.8375644994840041 0.7878660206446177 0.24546837107978134 0.4063948411365621 0.0
bordered 0.22580645161290322 0.2793676028970147 0.6082559339525284 0.6408257847061302 0.13592831600147973 0.22764828373748908 0.14285714285714285
estate 0.19354838709677416 0.21299240416887477 0.4823529411764706 0.4681904360648831 0.11944592872703359 0.1829784375629744 0.39285714285714285
gipsy 0.3494623655913978 0.32202791026320443 0.6187822497420021 0.5982725932167686 0.18823900146601452 0.30917355186852064 0.11904761904761904
type 0.18064516129032257 0.18853559441794734 0.4147781217750258 0.40172740678323154 0.1311767849069012 0.15657956606435144 0.5999999999999999
coming 0.2693435596661403 0.2522692890339949 0.5169695285794357 0.5175890747830921 0.18609665233036515 0.23595432913965864 0.30103230103230105
opposite 0.2451612903225806 0.20926809162103283 0.43565187478500167 0.45745383048943195 0.14815789113129738 0.19861176417903761 0.2761904761904762
bowed 0.20890937019969275 0.23106299576887815 0.48570445722148503 0.4823096291392056 0.12276745956716363 0.19148697969145334 0.4421768707482993
appreciatively 0.3709677419354838 0.3348789966437025 0.57234262125903 0.5451864335369707 0.2493937276501295 0.3501041176865722 0.14285714285714285
hardened 0.3548387096774193 0.405758699876347 0.7135190918472653 0.6378765536128082 0.22092975461383535 0.33814737690602537 0.07142857142857142
exactly 0.2870234604105572 0.28247624295418416 0.5399603621352848 0.5441295459333167 0.1735124141036324 0.24631676050489443 0.2179383116883117
unnecessary 0.2903225806451613 0.22650591768238826 0.4484004127966976 0.46840109542869185 0.16122734185539891 0.24340028212534423 0.2857142857142857
abruptness 0.27419354838709675 0.4311075781664018 0.6466460268317854 0.6075416052243523 0.3268116239878335 0.3278699536508363 0.2857142857142857
big 0.16791474654377878 0.15789423877659173 0.3638655462184874 0.3770388816997201 0.1156365419282103 0.14451726818221075 0.5063775510204082
ours 0.27419354838709675 0.2496025437201908 0.5576883384932921 0.5441331367179272 0.2286571581240495 0.24256062336266543 0.21428571428571427
vague 0.2129032258064516 0.25910616498851796 0.5558307533539733 0.5233621234463872 0.14872785564552596 0.2089742728555115 0.3142857142857144
chill 0.19354838709677416 0.1996113760819643 0.4664602683178534 0.49589214240572993 0.11040322249167661 0.16625243501041176 0.35714285714285715
foreboding 0.3387096774193548 0.33094859565447804 0.6495356037151703 0.6458816094375396 0.26371819639113814 0.30489688990394304 0.07142857142857142
crept 0.21774193548387097 0.21369899311075785 0.4402476780185759 0.45291763218875086 0.11391754696041761 0.1810976019345738 0.25
brushed 0.3225806451612903 0.259583112524289 0.6066047471620227 0.6770591952812303 0.3534054009618151 0.30100087324511315 0.21428571428571427
aside 0.20044113592500684 0.20278272239056555 0.45364681185114625 0.4734816771366171 0.12455388086322362 0.1758961670797501 0.33928571428571425
glorious 0.2634408602150537 0.2571394924336101 0.5524595803233575 0.5781195140790676 0.16900269911080057 0.235059671749401 0.2380952380952381
property 0.3225806451612903 0.26205617382087976 0.5039559683522532 0.5082508250825082 0.17223615164344336 0.2452923132039139 0.16666666666666666
it'll 0.14516129032258066 0.16578343048931288 0.3874097007223943 0.3678112492100274 0.08087056599120392 0.1281319271847921 0.5
rights 0.17741935483870966 0.22204557498675148 0.48565531475748197 0.48767642721718985 0.13358543302231904 0.1688721703499698 0.2857142857142857
decent 0.27419354838709675 0.2964140611199435 0.6020639834881322 0.6233410575100063 0.194007151958568 0.22543158460401694 0.14285714285714285
shouldn't 0.3172043010752688 0.22183948654536895 0.4995528035775714 0.5029843409872903 0.13768205296833685 0.25666689057567 0.16666666666666666
damned 0.2338709677419355 0.2475269387034093 0.5584107327141383 0.46239730356014325 0.13391425870360477 0.22072949553301538 0.32142857142857145
telling 0.24116743471582178 0.2174480152421329 0.4595012858944748 0.45666059767070943 0.15570360866612254 0.19340326757872267 0.3160430839002268
wit's 0.14516129032258066 0.16701996113760822 0.3902992776057792 0.398356856962292 0.1021825804595339 0.12702357761805602 0.42857142857142855
end 0.16103430619559653 0.1669386473308042 0.3839402427637722 0.37064010352403026 0.1228222638473779 0.14521778349278855 0.5476190476190476
help 0.18091988656504784 0.18362286009344833 0.41852425180598557 0.411151519641092 0.11495370920337011 0.15964275195483635 0.510596546310832
gone 0.16733870967741934 0.1609474495503907 0.3543257653938769 0.36368897148073476 0.09715433668226632 0.13694654492414282 0.5395408163265306
penny 0.25 0.19841900724253667 0.4038183694530444 0.4194227933431641 0.17528463973036293 0.17995566601733057 0.25
publishing 0.3870967741935483 0.3114290761349585 0.6643962848297214 0.6920160101116495 0.1947059065313001 0.3502384630886008 0.21428571428571427
fancy 0.1895161290322581 0.21330153683094866 0.4764877880976953 0.47350958500105345 0.12154219244522999 0.17555585410089344 0.4761904761904761
bindings 0.3387096774193548 0.4065536124359654 0.7289989680082559 0.8205182220349695 0.29216161782235195 0.3582991872103177 0.07142857142857142
we're 0.21774193548387097 0.20446917505741036 0.4350877192982457 0.3857172951337687 0.09515393152205188 0.17968697521327334 0.35714285714285715
impecunious 0.532258064516129 0.6148207030559972 0.701341589267286 0.7008637033916157 0.4268157343088495 0.5097736279975817 0.0
marriage 0.3258064516129032 0.2602838132249898 0.47360165118679054 0.5126606277649042 0.3091208023346623 0.26056290723449993 0.24285714285714285
broke 0.2663082437275985 0.2339751516222105 0.5074074074074074 0.5316925309552233 0.16419773384301314 0.2322540919370368 0.36031746031746037
frowning 0.30376344086021506 0.3857681210622387 0.6501547987616099 0.7037778245909697 0.21751133763546937 0.31001321063119947 0.13095238095238093
indefinable 0.2903225806451613 0.3216746157922629 0.685655314757482 0.7343585422372024 0.18212832422212175 0.3056357896151004 0.07142857142857142
atmosphere 0.32661290322580644 0.31745716304539834 0.5996904024767802 0.6010111649462818 0.23056845739652268 0.28580304964062603 0.25
spelt 0.3225806451612903 0.3143879173290938 0.6001031991744066 0.5933220981672636 0.18040198939537178 0.3156445220662323 0.4642857142857143
security 0.3790322580645161 0.3832361773538245 0.6873065015479877 0.6849589214240573 0.37408031567265404 0.37069255054745753 0.10714285714285714
removed 0.3508064516129032 0.30010157216039574 0.5386480908152734 0.5811038550663578 0.2516235768013482 0.28684422650634783 0.23214285714285715
air 0.12795698924731183 0.1369840428663958 0.3164774681802545 0.30531563794677335 0.09621165413018755 0.10900338102595102 0.5476190476190476
rife 0.19354838709677416 0.19996467055290587 0.4672858617131063 0.4750368653886666 0.10781372025155166 0.1655135352992544 0.2857142857142857
sinister 0.3709677419354838 0.4218335983041866 0.6136222910216719 0.5868969875710975 0.20428295449874637 0.3460065829246994 0.14285714285714285
recurred 0.3387096774193548 0.34561031619855154 0.7071207430340558 0.6370339161575732 0.1885404250071931 0.3562168334788742 0.2857142857142857
unpleasantly 0.3870967741935483 0.4125596184419714 0.7828689370485037 0.5576153360016853 0.3998520284434215 0.3773090615973668 0.07142857142857142
filled 0.16129032258064516 0.17850203144320792 0.41713106295149643 0.436907520539288 0.14484771260635457 0.14442130718076174 0.35714285714285715
premonition 0.45161290322580644 0.3832361773538245 0.7182662538699691 0.7413103012428903 0.2829956019565128 0.45294552293947743 0.07142857142857142
approaching 0.3602150537634409 0.35376553023611845 0.6502923976608188 0.6269924864826909 0.23682299587597794 0.32654889053088826 0.14285714285714285
evil 0.25806451612903225 0.3046281575693341 0.5432404540763675 0.5552980829997893 0.2767068108019236 0.24444145899106604 0.2857142857142857
arrived 0.3189964157706094 0.27744411077744413 0.537713564958147 0.5183741778433162 0.20748900489128197 0.28103565377697165 0.2380952380952381
5th 0.17741935483870966 0.18229994700582935 0.4260061919504644 0.45418158837160316 0.14534095112828313 0.1667226439175119 0.42857142857142855
events 0.21751152073732716 0.20995785701668057 0.46229691876750706 0.47193716332119534 0.13347973905333438 0.18503200299398323 0.28571428571428564
16th 0.20483870967741935 0.2172407701819467 0.4511042311661507 0.43914050979566044 0.11463685313823012 0.18657889433734134 0.43571428571428583
17th 0.20931085043988268 0.2092366430601725 0.463978797260531 0.45141907807802056 0.14697667205990603 0.19090328963036696 0.3847402597402597
month 0.22580645161290322 0.26382264617558737 0.5503611971104232 0.6440910048451653 0.1548152410703276 0.25206556055618995 0.32142857142857145
convenience 0.3709677419354838 0.39710298533827953 0.6764705882352942 0.6666315567726986 0.20903037527230878 0.33438570564922415 0.14285714285714285
reader 0.19354838709677416 0.25684508037449216 0.6002063983488133 0.6125974299557616 0.11952813514735501 0.19533821454960704 0.2857142857142857
recapitulate 0.7177419354838709 0.7102102102102102 0.6842105263157895 0.5260164314303771 0.37424472851329693 0.7283535970981393 0.10714285714285714
exact 0.1854838709677419 0.16732909379968205 0.3298245614035088 0.3266273435854224 0.08019236302355215 0.14667159266474106 0.5
possible 0.27599683408915887 0.24879900965093665 0.48804241841927337 0.5003350992585573 0.16601169010185637 0.2277686689773838 0.2689086775293672
elicited 0.41935483870967744 0.3306394629924042 0.6 0.6139667158205182 0.20000822064203214 0.3693155101766642 0.03571428571428571
subsequently 0.4301075268817204 0.3663369251604545 0.6342621259029928 0.7015659012709782 0.3194267472289586 0.40926087637983916 0.09523809523809523
trial 0.1854838709677419 0.1889021374315492 0.415092879256966 0.4127870233831894 0.11555139956430598 0.16801571841203733 0.41964285714285715
process 0.3225806451612903 0.2789259848083378 0.543859649122807 0.5582473140931115 0.35788565086933294 0.28225968966212134 0.2857142857142857
long 0.17302566876475214 0.17235613482923384 0.38093562007601495 0.375178578768619 0.10697639898785852 0.1466266402017147 0.4869991289198607
tedious 0.27419354838709675 0.2940293234410882 0.5971104231166151 0.544975774173162 0.1368325866250154 0.2362463894673205 0.35714285714285715
cross-examinations 0.7580645161290323 0.6077548136371667 0.4901960784313726 0.4838845586686329 0.4925808705659912 0.5529656747497816 0.14285714285714285
received 0.31720430107526876 0.30702761585114524 0.6067423460612315 0.5890738009971209 0.19017770287859484 0.275654374062381 0.23809523809523805
letter 0.22043010752688172 0.20732497203085437 0.4534434124527004 0.44047468576644905 0.14222395769109566 0.1871700141062672 0.37142857142857144
couple 0.18413978494623653 0.22213389860448685 0.5190918472652218 0.5257004423846641 0.14385095975995726 0.17550547457513266 0.34523809523809523
departure 0.2903225806451613 0.2638888888888889 0.5646026831785346 0.5589846218664419 0.2249475934070451 0.261352186471418 0.25
working 0.26536098310291856 0.2367157073039426 0.4885547201336676 0.48845511450841134 0.18697165248605915 0.2225947374986805 0.3090986394557823
middlingham 0.4677419354838708 0.45819348760525225 0.6849673202614378 0.6797275472228075 0.28184471207201284 0.4614316741676182 0.07142857142857142
