word IA_FIRST_FIXATION_DURATION IA_FIRST_RUN_DWELL_TIME IA_FIRST_RUN_FIXATION_COUNT IA_DWELL_TIME IA_FIXATION_COUNT IA_SKIP IA_REGRESSION_IN_COUNT IA_REGRESSION_OUT_COUNT IA_REGRESSION_OUT_FULL_COUNT IA_REGRESSION_PATH_DURATION
mention 0.6660646714826282 0.38266856293231627 0.459349593495935 0.32495379863800916 0.40264026402640263 0.6764705882352942 0.547945205479452 0.0125 0.0375 0.4151265535094624
self-confidence 0.6219470244238047 0.36686275777361177 0.508130081300813 0.48579782790309106 0.6765676567656767 0.07352941176470587 0.1917808219178082 0.43750000000000006 0.4625 0.6547300967859954
admiralty 0.8720330237358102 0.5888712909690349 0.5731707317073171 0.7139819245082403 0.7161716171617162 0.08823529411764705 0.3972602739726027 0.23750000000000002 0.28750000000000003 0.5330546901850353
agreed 0.9310285517715859 0.406199495765725 0.36585365853658536 0.4300524037366143 0.4224422442244224 0.20588235294117646 0.2465753424657534 0.15 0.225 0.422055676892205
fund 0.5955022359821122 0.25591505591828817 0.3008130081300813 0.24081668818510923 0.29372937293729373 0.3823529411764706 0.0684931506849315 0.225 0.25 0.3719553431856229
no 0.3710956312349502 0.15208804706186563 0.18048780487804883 0.14492544492544493 0.18085808580858095 0.8029411764705882 0.20821917808219165 0.08000000000000004 0.11500000000000002 0.1379327930464861
lighthouse 0.8177244582043344 0.4817861529510635 0.5365853658536586 0.4260651629072682 0.4917491749174917 0.1323529411764706 0.0821917808219178 0.1125 0.1125 0.41746582556347633
built 0.5840858273133815 0.25155149007692806 0.3191056910569106 0.21367180577706896 0.27887788778877887 0.5808823529411764 0.3356164383561644 0.09375000000000001 0.1125 0.21267974146054835
an 0.30847953216374274 0.12036258897723763 0.14272809394760605 0.11057104039560176 0.13531353135313526 0.8872549019607839 0.1461187214611871 0.08888888888888884 0.1180555555555555 0.12742319143720493
isolated 0.7463450292397661 0.36179617299114364 0.4085365853658537 0.353307511202248 0.4158415841584158 0.16911764705882354 0.1232876712328767 0.24375000000000002 0.3 0.37243761017306176
rock 0.5030099759201927 0.2031805546577025 0.2520325203252033 0.164426217057796 0.2112211221122112 0.5 0.0958904109589041 0.0875 0.0875 0.1667313384849056
eddystone 0.8203044375644996 0.4957010795785119 0.5284552845528456 0.46181109339004073 0.5082508250825082 0.058823529411764705 0.1232876712328767 0.1 0.1 0.4244947283229304
hard 0.5666494668042656 0.2549938586851122 0.30487804878048785 0.22747525379104327 0.28052805280528054 0.4264705882352941 0.1506849315068493 0.1 0.125 0.21360547234448277
enough 0.6296977124183006 0.27708239058762685 0.3252032520325203 0.24851269588111694 0.3044554455445545 0.37132352941176466 0.11643835616438356 0.10625000000000001 0.13125 0.2333174425437089
avoid 0.5294547643618852 0.21320059473786282 0.2682926829268293 0.18042581200475938 0.23432343234323433 0.3529411764705882 0.0 0.1375 0.1375 0.20056763378751427
landing 0.6910044719642243 0.3456428987006271 0.42276422764227645 0.285043416622364 0.36303630363036304 0.16176470588235295 0.0136986301369863 0.1375 0.1375 0.27143316444749943
separate 0.5729274165806674 0.2601331695649363 0.36585365853658536 0.39478747373484213 0.5313531353135313 0.20588235294117646 0.3013698630136986 0.55 0.625 0.4708477921041253
entirely 1.0 0.5040888228069041 0.41869918699187 0.4597351965773019 0.41254125412541254 0.1323529411764706 0.0 0.525 0.525 0.6133438286455505
clergyman 0.8071465428276575 0.4717984355808391 0.5772357723577236 0.4406470722260196 0.5577557755775577 0.16176470588235295 0.36986301369863017 0.0 0.0125 0.32365103825984765
remarked 0.6985724114207087 0.35123472751955526 0.43089430894308944 0.3507506139085087 0.44884488448844884 0.20588235294117646 0.2191780821917808 0.125 0.15 0.3182186055277775
lord 0.504858961128311 0.19750791906393433 0.26626016260162605 0.1725462646515278 0.2376237623762376 0.4558823529411765 0.1095890410958904 0.0875 0.10625000000000001 0.184880098448985
our 0.39427459580323365 0.156664134721055 0.20325203252032523 0.13416748943064732 0.18234323432343233 0.6654411764705882 0.09246575342465754 0.146875 0.15625 0.1680395569795674
side 0.46888258227267515 0.21483827870795352 0.2425474254742548 0.19504991434815994 0.2288228822882289 0.5490196078431373 0.0547945205479452 0.22499999999999998 0.24166666666666667 0.24262279330517342
i 0.19692122463020295 0.07488848665072079 0.09999999999999995 0.06270980481506797 0.08580858085808578 0.9676470588235294 0.06027397260273974 0.08000000000000004 0.09750000000000006 0.0715950287697203
am 0.4476694186446509 0.1901221798435581 0.20325203252032523 0.1722234880129617 0.1947194719471947 0.8088235294117647 0.2465753424657534 0.0 0.025 0.13042273195933435
all 0.5181960210984982 0.2288959639709528 0.27371273712737115 0.203686826493844 0.2563256325632564 0.4828431372549019 0.10730593607305938 0.21874999999999997 0.24791666666666662 0.2739609086575238
concerned 0.6452528379772963 0.3081323938198979 0.3821138211382114 0.3139414192045771 0.39933993399339934 0.2426470588235294 0.08904109589041095 0.25 0.28125 0.3250424062351024
replied 0.6901874785001721 0.3917997284892365 0.459349593495935 0.34437102858155494 0.4257425742574258 0.7058823529411764 0.6438356164383562 0.0125 0.05 0.3048149092562002
mr 0.3874699002407981 0.15812269700691708 0.22357723577235775 0.13824966456545404 0.20462046204620463 0.7058823529411764 0.1917808219178082 0.28750000000000003 0.41250000000000003 0.20379383363451925
lincoln 0.5770553835569315 0.24917577089663198 0.3130081300813008 0.2530822004506215 0.3333333333333333 0.3529411764705882 0.0821917808219178 0.3125 0.37500000000000006 0.36328562400913533
always 0.583139834881321 0.2379759519038076 0.29065040650406504 0.21579833421938685 0.26897689768976896 0.3235294117647059 0.08904109589041095 0.0875 0.1125 0.19706426900519963
right 0.5514920880632955 0.25024242032452004 0.29065040650406504 0.20482392850813902 0.2508250825082508 0.44852941176470584 0.0684931506849315 0.10625000000000001 0.1375 0.21302896927903858
my 0.298202614379085 0.12896761264464413 0.16463414634146342 0.1088073719652667 0.14521452145214522 0.7867647058823529 0.08904109589041095 0.05 0.05625 0.10350447344205589
constant 0.7463020295837633 0.3978763979572047 0.45528455284552843 0.33776360092149565 0.4059405940594059 0.588235294117647 0.5890410958904109 0.0 0.025 0.28726482555238975
anxiety 0.724028207774338 0.33779656086366283 0.3638211382113821 0.2934957342852079 0.3366336633663366 0.22426470588235292 0.04794520547945205 0.25625000000000003 0.2625 0.34784753711238486
prayer 0.6038011695906433 0.2543797271963281 0.3089430894308943 0.21629832156147943 0.2772277227722772 0.3529411764705882 0.0958904109589041 0.1375 0.15 0.22108892559784477
nation 0.591890264877881 0.23427500161613551 0.2804878048780488 0.22017164122427282 0.28052805280528054 0.3088235294117647 0.0958904109589041 0.3125 0.37500000000000006 0.23495825896074235
should 0.5564155486756106 0.2279801538560993 0.2886178861788618 0.22453861927546137 0.297029702970297 0.4411764705882353 0.2123287671232877 0.0625 0.15 0.224065677003071
lord's 0.6613347093223255 0.26454521947120047 0.30487804878048785 0.2812713602187286 0.3366336633663366 0.27941176470588236 0.1643835616438356 0.41250000000000003 0.42500000000000004 0.5552833179968736
rapa 0.7180512555899553 0.38470489365828436 0.44308943089430897 0.4877471456418825 0.5709570957095709 0.23529411764705882 0.4246575342465754 0.3 0.3625 0.4270113859355425
nui 0.6879084967320263 0.29491240545607345 0.32926829268292684 0.2869167869167869 0.3333333333333333 0.3088235294117647 0.136986301369863 0.23750000000000002 0.28750000000000003 0.3132185500947904
island's 0.644091847265222 0.31388583618850596 0.3970189701897019 0.3037011721222248 0.39273927392739283 0.3284313725490194 0.27397260273972596 0.1708333333333334 0.21250000000000005 0.3079117654667273
inhabitants 0.7911076711386309 0.4020298661839809 0.45121951219512196 0.3514341409078251 0.4059405940594059 0.1764705882352941 0.0684931506849315 0.125 0.1375 0.3227862836616814
rongorongo 0.8485552115583076 1.0 1.0 1.0 1.0 0.14705882352941174 0.3424657534246575 0.0375 0.0375 0.7418042328628921
writing 0.6975189198486412 0.31774031934837416 0.38414634146341464 0.30306827675248726 0.3861386138613861 0.22794117647058826 0.13013698630136986 0.13125 0.175 0.34579097329238684
system 0.5239078087375301 0.20779462150106667 0.2642276422764228 0.18442571074150022 0.24587458745874585 0.43382352941176466 0.11643835616438356 0.06875 0.1 0.22604463464118227
comprised 0.7161592707258342 0.3712586463249079 0.46341463414634154 0.3327384116857801 0.4257425742574258 0.22058823529411764 0.0547945205479452 0.1125 0.125 0.3033958247874145
pictographs 0.6764275885792914 0.6662518585558214 0.8089430894308943 0.6309713678134731 0.7821782178217822 0.20588235294117646 0.36986301369863017 0.1125 0.15 0.5546181221521302
has 0.4325765393876852 0.17696452813461028 0.21312427409988385 0.16089827743963084 0.2032060348892032 0.7121848739495799 0.2015655577299413 0.06607142857142859 0.09821428571428574 0.1551806877808275
found 0.5862573099415205 0.2473252957527959 0.2987804878048781 0.24204450520239992 0.3003300330033003 0.4264705882352941 0.2123287671232877 0.09375000000000001 0.1375 0.2294038736571359
carved 0.807920536635707 0.33256836253151467 0.3536585365853659 0.3069036226930964 0.3432343234323432 0.22058823529411764 0.1232876712328767 0.1125 0.18750000000000003 0.2934954932981519
oblong 0.7871517027863777 0.3468388389682591 0.3739837398373984 0.3441052125262652 0.39603960396039606 0.1911764705882353 0.136986301369863 0.225 0.2625 0.440792026519141
wooden 0.6634846921224631 0.27236731527571273 0.3008130081300813 0.24585453532821955 0.2772277227722772 0.3088235294117647 0.0410958904109589 0.1125 0.1125 0.2494706149735585
tablets 0.6447368421052632 0.29517098713556145 0.34959349593495936 0.24448748132958661 0.3003300330033003 0.2647058823529412 0.0410958904109589 0.05 0.05 0.21817315047838667
artifacts 0.7186532507739939 0.434627319154438 0.48373983739837406 0.3594592541960963 0.4191419141914191 0.22058823529411764 0.0547945205479452 0.0625 0.0625 0.3160012860452998
history 0.5881492948056416 0.2430425366862758 0.3191056910569106 0.24086099086099086 0.32673267326732675 0.27941176470588236 0.0547945205479452 0.25 0.29375 0.3089668399871396
art 0.5770123839009288 0.24078802766823973 0.2764227642276423 0.2232601706285917 0.264026402640264 0.6029411764705882 0.273972602739726 0.0625 0.0625 0.1805895852503908
known 0.5333892328861369 0.2060168724545866 0.2540650406504065 0.1936026936026936 0.24587458745874585 0.44852941176470584 0.1643835616438356 0.11875000000000001 0.14375000000000002 0.2438330801893591
any 0.4185873179681227 0.16736699204861333 0.19918699186991873 0.15017763263377296 0.1848184818481848 0.7254901960784317 0.16438356164383564 0.12916666666666662 0.14166666666666664 0.1545139081364539
nearby 0.6901014791881666 0.3032355032645937 0.34552845528455284 0.28923318397002606 0.33993399339933994 0.22058823529411764 0.0958904109589041 0.1625 0.18750000000000003 0.2806128671049568
islands 0.5393016855865153 0.22682461697588727 0.2886178861788618 0.18993190045821626 0.24752475247524752 0.3823529411764706 0.0273972602739726 0.1 0.1125 0.18739675606159714
script's 0.6343309253525973 0.313821190768634 0.4024390243902439 0.28424596845649475 0.3795379537953795 0.20588235294117646 0.0958904109589041 0.1125 0.1125 0.2514107695207264
mere 0.5153508771929824 0.2162550908268149 0.2601626016260163 0.17910938963570544 0.2277227722772277 0.4264705882352941 0.0 0.0875 0.1 0.17200855885320238
existence 0.7906346749226006 0.4271284504492857 0.4796747967479675 0.35632009316219837 0.4191419141914191 0.5147058823529412 0.4794520547945206 0.0125 0.0375 0.3083737070255768
sufficient 0.7749828001375989 0.37544443726162 0.426829268292683 0.38947115262904736 0.4587458745874587 0.1323529411764706 0.0958904109589041 0.175 0.25 0.40406212929189905
confound 0.8206054351565188 0.40400155149007694 0.44308943089430897 0.44795068479279004 0.504950495049505 0.20588235294117646 0.410958904109589 0.15 0.225 0.3592944489406756
anthropologists 0.9296525627794979 0.7871387937164652 0.7560975609756099 0.7533986481354902 0.7755775577557755 0.029411764705882353 0.0 0.7 0.7 0.9712081065200279
months 0.6219900240798074 0.30092442950416964 0.3943089430894309 0.3305612516138832 0.4521452145214521 0.23529411764705882 0.3972602739726027 0.175 0.225 0.2682623975875564
michael 0.6378998968008257 0.3010860430538496 0.3943089430894309 0.27928406875775297 0.37293729372937295 0.25 0.1232876712328767 0.0375 0.05 0.21959223494717237
larson 0.7321981424148608 0.3100879177710259 0.3577235772357724 0.26979063821169086 0.32343234323432346 0.23529411764705882 0.0821917808219178 0.05 0.0875 0.2420647679020832
another 0.6201195390436877 0.27252892882539276 0.3353658536585366 0.25227209437735754 0.31848184818481845 0.3088235294117647 0.0684931506849315 0.175 0.225 0.2842936174458697
opportunity 0.687607499140007 0.30732432607149784 0.3739837398373984 0.27048682311840205 0.3333333333333333 0.23529411764705882 0.0547945205479452 0.05 0.0625 0.2244259914189736
stack 0.6795235638114896 0.3021850151916737 0.34146341463414637 0.26555023923444976 0.31683168316831684 0.3676470588235294 0.2054794520547945 0.0375 0.0625 0.21622190933380636
odds 0.6161850705194359 0.24754347404486393 0.2601626016260163 0.2102225260119997 0.23102310231023102 0.5588235294117647 0.0821917808219178 0.05 0.0625 0.18687568598321488
favor 0.38437392500859996 0.14829659318637275 0.20325203252032523 0.12051593630540999 0.1716171617161716 0.6323529411764706 0.0547945205479452 0.0375 0.05 0.12612113216332774
dash 0.5481166150670795 0.24159609541663976 0.2804878048780488 0.2262094630515683 0.26732673267326734 1.0 0.6986301369863013 0.0 0.025 0.16801738378474262
ingenuity 0.6446078431372549 0.31692417092249014 0.4146341463414634 0.5690488848383585 0.6963696369636964 0.14705882352941174 0.1917808219178082 0.65 0.7750000000000001 0.7532345147950642
walked 0.7686188510491916 0.375751503006012 0.3861788617886179 0.33748512695881117 0.3696369636963696 0.2941176470588235 0.2054794520547945 0.05 0.0625 0.27662169203649706
bank 0.5724114207086344 0.23786282241903164 0.2723577235772358 0.21462747778537253 0.264026402640264 0.5147058823529412 0.136986301369863 0.0875 0.125 0.18625483652812116
day 0.48702843710583643 0.19664059301398493 0.2317073170731707 0.1689661865100461 0.21012101210121012 0.5833333333333334 0.07305936073059359 0.11666666666666665 0.12916666666666668 0.16835737277205587
asked 0.6735896112831098 0.2742662744844528 0.3150406504065041 0.2639869876711982 0.31518151815181517 0.43382352941176466 0.3424657534246575 0.0375 0.05 0.2385558598210623
withdraw 0.6637426900584796 0.2750985842653048 0.33333333333333337 0.2454115085694033 0.3102310231023102 0.25 0.0684931506849315 0.1375 0.1625 0.264880985376778
entire 0.6993464052287582 0.3223220634818023 0.3739837398373984 0.28876484139642034 0.3564356435643565 0.22058823529411764 0.0958904109589041 0.1625 0.175 0.39297553187951084
account 0.5681974544203646 0.23902643997672768 0.31097560975609756 0.20992506518822307 0.28217821782178215 0.34558823529411764 0.1232876712328767 0.06875 0.08125 0.2079679375602834
balance 0.67234262125903 0.35716594479281144 0.467479674796748 0.3312574365205944 0.4389438943894389 0.6029411764705882 0.6438356164383562 0.025 0.1375 0.2620982494262686
unusual 0.6053061575507397 0.28230654858103305 0.3373983739837399 0.2631072631072631 0.33003300330033003 0.2941176470588235 0.1643835616438356 0.1 0.175 0.21082273639397334
stipulation 0.8065875472996217 0.467176288059991 0.524390243902439 0.4500518974203185 0.5346534653465347 0.058823529411764705 0.0684931506849315 0.21250000000000002 0.25 0.41351899688466615
wanted 0.7571379428964569 0.3250856551813304 0.3821138211382114 0.30196703880914405 0.35973597359735976 0.1764705882352941 0.136986301369863 0.075 0.1125 0.35365137085777004
cash 0.5425481596147231 0.24502230266985586 0.2764227642276423 0.21296929191666034 0.24917491749174916 0.7499999999999999 0.3561643835616438 0.05625 0.08125 0.1867592767103848
dollar 0.42685758513931893 0.16752860559829336 0.21544715447154472 0.14349003822688033 0.1947194719471947 0.5147058823529412 0.0136986301369863 0.275 0.275 0.23975875564030644
notes 0.7544074647402822 0.4270234016419937 0.43089430894308944 0.3830282777651199 0.39603960396039606 0.16911764705882354 0.0136986301369863 0.41250000000000003 0.43750000000000006 0.568432022527966
murphy 0.6087461300309598 0.343655052039563 0.46341463414634154 0.3513708513708514 0.48184818481848185 0.23529411764705882 0.3287671232876712 0.18750000000000003 0.21250000000000002 0.3010232929411634
senior 0.773778809769522 0.3904421746719245 0.45121951219512196 0.36910457963089544 0.44884488448844884 0.14705882352941174 0.1917808219178082 0.1375 0.1625 0.3065665916473575
pga 0.6220330237358102 0.2652239963798565 0.3008130081300813 0.23656363130047342 0.2838283828382838 0.3823529411764706 0.1232876712328767 0.1625 0.18750000000000003 0.24866129336245413
tour 0.6410818713450293 0.279656086366281 0.3373983739837399 0.26652489810384544 0.32673267326732675 0.3676470588235294 0.2191780821917808 0.075 0.1 0.221266311156443
money 0.5231338149294804 0.21680996401404956 0.2479674796747967 0.19411322920094842 0.23542354235423527 0.5049019607843136 0.0867579908675799 0.14583333333333334 0.16666666666666669 0.23764491106701116
leader 0.7478070175438597 0.30375266662356976 0.3252032520325203 0.29473937368674213 0.3465346534653465 0.2647058823529412 0.1232876712328767 0.175 0.225 0.302896927903857
seven 0.6536807705538357 0.2751228262977568 0.3150406504065041 0.3107326396800081 0.3564356435643565 0.3088235294117647 0.2054794520547945 0.3 0.35 0.3220157651415204
hundred 0.5835913312693499 0.26663003426207255 0.3373983739837399 0.24222171590592642 0.31683168316831684 0.3823529411764706 0.1917808219178082 0.1125 0.1375 0.2350136919478043
thousand 0.6307332874670335 0.2815900618441183 0.3333333333333334 0.269533260761331 0.33003300330033014 0.3382352941176468 0.12785388127853878 0.15833333333333335 0.18750000000000006 0.27539847078866364
shouldn't 0.7498710010319918 0.4160094382313013 0.5 0.39295207716260344 0.4917491749174917 0.16176470588235295 0.0 0.225 0.23750000000000002 0.39150101442366325
factor 0.6110036119711043 0.28833473398409726 0.3821138211382114 0.24955697324118378 0.3415841584158416 0.43382352941176466 0.29452054794520544 0.05625 0.06875 0.24462577190434487
don't 0.6113691090471274 0.24762966793802652 0.3062330623306234 0.23061441482494113 0.2948294829482948 0.3480392156862745 0.136986301369863 0.0833333333333333 0.1125 0.21670232855500984
think 0.4849931200550396 0.1904292455879501 0.23983739837398374 0.16709703551808813 0.21782178217821782 0.5294117647058824 0.0821917808219178 0.05 0.0875 0.2134724331755341
going 0.4988820089439285 0.2029300536556985 0.2459349593495935 0.1925267714741399 0.24917491749174916 0.4852941176470588 0.14383561643835616 0.1375 0.18125 0.21172075078437677
wave 0.5045149638802889 0.19306354644773419 0.23983739837398374 0.18108402318928632 0.2277227722772277 0.5 0.1917808219178082 0.1625 0.21250000000000002 0.18242996042084725
i'm 0.3772789817681459 0.1459370353610447 0.18292682926829268 0.1391863497126655 0.17821782178217824 0.7352941176470588 0.136986301369863 0.1 0.1125 0.12623199813745162
able 0.5646284829721363 0.2269862305255673 0.2723577235772358 0.20645046960836433 0.2607260726072607 0.5441176470588235 0.273972602739726 0.0375 0.0875 0.20910431379505315
handle 0.6885104919160647 0.3057566746396018 0.3577235772357724 0.30923267765373025 0.3696369636963696 0.1911764705882353 0.1095890410958904 0.275 0.3 0.3266665927560172
said 0.4702585712647632 0.20113883681341177 0.2520325203252033 0.20845885758166455 0.25632563256325624 0.6666666666666667 0.223744292237443 0.24166666666666675 0.2500000000000001 0.2706312339013367
everybody 0.5673374613003097 0.2648361238606245 0.40650406504065045 0.30099237993974837 0.4554455445544554 0.16176470588235295 0.1232876712328767 0.42500000000000004 0.42500000000000004 0.3436956063814455
treats 0.5792053663570692 0.23760424073954362 0.2886178861788618 0.23338649654439128 0.3003300330033003 0.4117647058823529 0.273972602739726 0.1 0.1375 0.2144147939555871
differently 0.6564757481940146 0.30758290775098585 0.39837398373983746 0.26498063340168604 0.35973597359735976 0.1764705882352941 0.0410958904109589 0.23750000000000002 0.23750000000000002 0.2904577656071575
son 0.5979102167182663 0.23610123472751954 0.2682926829268293 0.22717146401356927 0.2706270627062706 0.6029411764705882 0.4246575342465754 0.125 0.1375 0.2164658144768789
ronnie 0.6421138630890953 0.29530027797530545 0.3536585365853659 0.28789144578618264 0.3696369636963696 0.22058823529411764 0.136986301369863 0.3 0.37500000000000006 0.2860563864344394
caddie 0.6810285517715858 0.3222412567069623 0.37804878048780494 0.33481430849851906 0.3894389438943894 0.23529411764705882 0.1232876712328767 0.35 0.41250000000000003 0.3243605804942405
won't 0.6480048159614723 0.30797078027021785 0.34959349593495936 0.37215513531303007 0.44554455445544555 0.3676470588235294 0.5205479452054794 0.1375 0.225 0.25930442687834676
riding 0.7926126590987274 0.36996573792746784 0.40650406504065045 0.42222981696665907 0.4917491749174917 0.1764705882352941 0.2602739726027397 0.4625 0.6 0.4938081353451812
carts 0.7123323013415893 0.32738056758678646 0.3252032520325203 0.32502974608237767 0.33993399339933994 0.2941176470588235 0.0 0.7 0.7 0.6056386434439407
schools 0.6182920536635707 0.30740513284633786 0.43089430894308944 0.40548340548340545 0.528052805280528 0.2941176470588235 0.5068493150684932 0.23750000000000002 0.28750000000000003 0.30627834011463545
closed 0.559468524251806 0.2584847113582003 0.3373983739837399 0.25268980532138424 0.3366336633663366 0.3382352941176471 0.0821917808219178 0.2 0.23750000000000002 0.26840652335391746
cars 0.7190402476780187 0.2831146163294331 0.2886178861788618 0.2573099415204678 0.2772277227722772 0.47058823529411764 0.2328767123287671 0.0375 0.075 0.24836195523231966
buried 0.7582559339525284 0.3409561057599069 0.3902439024390244 0.3196248196248196 0.37623762376237624 0.1911764705882353 0.0821917808219178 0.2 0.2 0.29076819033470436
streets 0.8141124871001033 0.37004654470230786 0.4146341463414634 0.3153844206475785 0.37293729372937295 0.1911764705882353 0.0821917808219178 0.1 0.1 0.2977638333019213
blocked 0.6531217750257999 0.2863953713879372 0.3577235772357724 0.246791220475431 0.31683168316831684 0.27941176470588236 0.0410958904109589 0.075 0.0875 0.22822869433142276
widespread 0.683264533883729 0.32330790613485033 0.3902439024390244 0.31119465329991647 0.3861386138613861 0.3088235294117647 0.1506849315068493 0.1375 0.1625 0.26699852548254416
weekend 0.5827743378052976 0.23139828043183142 0.32113821138211385 0.21185539606592238 0.3102310231023102 0.27941176470588236 0.0547945205479452 0.0875 0.125 0.19405980110644241
snowstorm 0.6803835569315446 0.4525664231689185 0.540650406504065 0.41812865497076024 0.5181518151815181 0.3676470588235294 0.36986301369863017 0.075 0.125 0.4119114402598698
officials 0.8231424148606812 0.4019975434740448 0.45121951219512196 0.4463557884610516 0.5082508250825082 0.16176470588235295 0.1917808219178082 0.275 0.35 0.5479883368995222
asking 0.6620227038183695 0.2984194194841296 0.3699186991869919 0.25238601554391027 0.33003300330033003 0.27941176470588236 0.0410958904109589 0.1125 0.125 0.3048481690484373
people 0.5395919332645339 0.22955588596547935 0.2916666666666667 0.22321586795271003 0.29207920792079206 0.4963235294117647 0.2465753424657534 0.13125 0.1625 0.21504395835874013
pick 0.488734090127279 0.19537462020815824 0.24796747967479676 0.16607174501911345 0.2112211221122112 0.5147058823529412 0.0684931506849315 0.0125 0.0375 0.1574407698533243
up 0.32947411420708633 0.12708279462150107 0.15345528455284554 0.11054783423204477 0.13902640264026403 0.8069852941176471 0.11472602739726027 0.053125000000000006 0.075 0.10624286300291577
shovel 0.5850963192294463 0.22564483806322325 0.2682926829268293 0.1810207336523126 0.22442244224422442 0.4264705882352941 0.0273972602739726 0.1 0.125 0.17548975044069226
help 0.4931200550395597 0.19189184821255414 0.23170731707317077 0.16306549201286044 0.20627062706270627 0.5514705882352942 0.13013698630136986 0.06875 0.0875 0.1480892249359749
boston 0.8002665978672171 0.34051974917577094 0.3861788617886179 0.2921318447634237 0.3465346534653465 0.1911764705882353 0.0958904109589041 0.075 0.0875 0.30331821860552777
snow 0.8067595459236327 0.3819089792488202 0.3943089430894309 0.35894027999291156 0.3927392739273928 0.2647058823529412 0.2191780821917808 0.175 0.21250000000000002 0.3266333329637801
angel 0.409593223254214 0.16624377787833733 0.2296747967479675 0.14243310295941877 0.20297029702970296 0.5 0.00684931506849315 0.14375000000000002 0.1625 0.15363806694087517
campaign 0.7294031647746819 0.4395080483547741 0.524390243902439 0.3890914154072049 0.4752475247524752 0.5294117647058824 0.5616438356164384 0.0125 0.0375 0.4187962172529629
using 0.6554007567939457 0.2935386902837934 0.34146341463414637 0.341383762436394 0.39933993399339934 0.3382352941176471 0.31506849315068497 0.23750000000000002 0.2625 0.3818667612722979
social 0.6898864809081527 0.29189831275454137 0.3272357723577236 0.2651135414293309 0.31683168316831684 0.33088235294117646 0.1095890410958904 0.175 0.18750000000000003 0.30420514639851887
media 0.5228328173374613 0.2276650074342233 0.30487804878048785 0.18808384597858283 0.2607260726072607 0.3823529411764706 0.0410958904109589 0.1125 0.125 0.21127728688788125
encourage 0.7542139662882698 0.31677871872777813 0.3373983739837399 0.27390445811498443 0.30363036303630364 0.22058823529411764 0.0958904109589041 0.0625 0.075 0.34589075266909836
neighbors 0.7711558307533544 0.3447863468873232 0.38888888888888884 0.31866281866281876 0.3773377337733772 0.16176470588235298 0.0821917808219178 0.1541666666666667 0.17916666666666675 0.34680354918938494
friends 0.576109391124871 0.23467903549033553 0.2967479674796748 0.20434925698083595 0.26732673267326734 0.27941176470588236 0.0273972602739726 0.0625 0.0625 0.202130844022661
dig 0.5270897832817337 0.21677225418579094 0.2682926829268293 0.18397002607528923 0.23432343234323433 0.4117647058823529 0.0273972602739726 0.1125 0.125 0.17680905553276643
stranded 0.6290419676642587 0.5330661322645291 0.6138211382113822 0.5409989620515936 0.6072607260726073 0.08823529411764705 0.0 0.6125 0.6125 0.7093537622368319
anderson 0.633857929136567 0.30697685693968585 0.4146341463414634 0.367813473076631 0.49834983498349833 0.1764705882352941 0.2876712328767123 0.31875 0.39375000000000004 0.3740119070056209
considered 0.7205022359821123 0.3986359816407008 0.4715447154471545 0.3971798182324498 0.4884488448844884 0.10294117647058823 0.2054794520547945 0.075 0.125 0.3251144691182829
key 0.5246674693269121 0.21388475876484142 0.24254742547425465 0.21555572432765419 0.24862486248624857 0.6274509803921571 0.25114155251141557 0.06666666666666665 0.1125 0.18769978972420234
witness 0.6191950464396285 0.28212877367638506 0.34959349593495936 0.2890686311738943 0.3696369636963696 0.2941176470588235 0.1643835616438356 0.18750000000000003 0.2625 0.2627080122839499
prosecution 0.7785087719298246 0.4207770379468615 0.4796747967479675 0.4458494721652616 0.5148514851485149 0.11764705882352941 0.1095890410958904 0.35 0.3625 0.4802048803201809
vowed 0.6189370485036121 0.26936130325166463 0.2804878048780488 0.23353839143312827 0.25742574257425743 0.6911764705882353 0.31506849315068497 0.0375 0.0625 0.20684264792292598
wouldn't 0.7187822497420021 0.344721701467451 0.40650406504065045 0.3376370218475481 0.4224422442244224 0.22058823529411764 0.1780821917808219 0.21250000000000002 0.225 0.3393496601957893
testify 0.6531432748538013 0.27282791389230077 0.3272357723577236 0.2567656515024936 0.3135313531353135 0.25 0.0547945205479452 0.13125 0.14375000000000002 0.2476524129979268
served 0.7299191606467149 0.3522044088176353 0.4146341463414634 0.33789017999544313 0.4158415841584158 0.22058823529411764 0.1506849315068493 0.18750000000000003 0.225 0.3175977560726837
subpoena 0.7860337117303062 0.6812011119012218 0.6707317073170732 0.758309916204653 0.7755775577557755 0.4558823529411765 0.821917808219178 0.05 0.0875 0.4905597623033515
week 0.5108359133126935 0.2315356519490594 0.28252032520325204 0.20486190223032327 0.264026402640264 0.5147058823529412 0.14383561643835616 0.1125 0.1375 0.2066486324682092
lawyers 0.6640866873065017 0.34039045833602694 0.426829268292683 0.31951089845826686 0.4059405940594059 0.23529411764705882 0.136986301369863 0.3 0.3125 0.3799820397121919
prepared 0.7426470588235294 0.31482319477665005 0.3617886178861789 0.3284600389863548 0.3795379537953795 0.20588235294117646 0.1780821917808219 0.1375 0.2 0.29784143948380803
third 0.602640178878569 0.2539352899347081 0.3191056910569106 0.24554441659704815 0.31848184818481845 0.3529411764705882 0.15753424657534248 0.18125 0.23125 0.2440437255401945
